catalog_id,main_id,ra,dec,pmra,pmdec,plx_value,plx_err,otype,sp_type,rvz_radvel,rvz_err,v_mag,common_name
HD 143107,* eps CrB,239.39688084174207,26.877879625768056,-77.716,-60.971,13.4922,0.1023,PM*,K2IIIab,-32.42,0.07,4.13,
HD   9270,* eta Psc,22.870867450065003,15.345831842497502,28.584,-3.217,8.7335,0.9207,**,G7IIIa,13.78,0.17,3.62,NAME Alpherg
HD   6961,* tet Cas,17.77567538716791,55.14989971999472,226.056,-19.541,23.8844,0.1136,PM*,A7V,2.5,0.6,4.33,
HD  17361,*  39 Ari,41.9772586465075,29.247118272015555,150.336,-124.838,19.039,0.1262,PM*,K0.5IIIb,-15.2939,0.003868,4.51,
HD  30836,* pi.04 Ori,72.8015240542129,5.605103849968333,-1.7,1.003,3.8715,0.2841,SB*,B2III,23.3,0.9,3.68,
HD 164058,* gam Dra,269.1515411786243,51.48889561763423,-8.48,-22.79,21.14,0.1,*,K5III,-27.91,0.19,2.23,NAME Eltanin
HD  28319,* tet02 Tau,67.16559004644,15.870874649550002,106.148,-20.294,21.8125,0.3735,dS*,A7III,38.9,0.2,3.41,
HD  30652,* pi.03 Ori,72.46004668811875,6.961277950629445,463.954,11.937,124.6198,0.2246,PM*,F6V,22.47,0.52,3.19,NAME Tabit
HD 210027,* iot Peg,331.75277295908,25.34509899624,295.476,27.442,84.0054,0.2023,SB*,F5V,-6.94,12.77,3.77,
HD 188512,* bet Aql,298.8283035123829,6.406764233985,45.944,-480.965,73.5249,0.1415,PM*,G8IV,-40.066,0.0001,3.71,NAME Alshain
HD 196867,* alf Del,309.90949848153707,15.912160008943609,71.574,-30.655,13.7298,0.3502,**,B9IV,-3.4,3.7,3.8,NAME Sualocin
HD 198149,* eta Cep,311.3223965313,61.838781731080005,85.993,818.451,69.5976,0.1279,PM*,K0IV,-87.407,0.0002,3.41,
HD  38656,* tau Aur,87.29348991048083,39.18107231686389,-28.265,-25.064,15.5486,0.1215,*,G8IIIbFe-1,-18.473301,0.006537,4.5,
HD  39003,* nu. Aur,87.8723727421,39.14852391264999,7.958,0.713,16.1414,0.4427,*,K0.5IIICN0.5,9.92,0.14,3.95,
HD  40035,* del Aur,89.881743414146,54.2847379628627,85.814,-142.928,23.0557,0.4512,SB*,K0IIIb,9.75,0.44,3.72,
HD  74280,* eta Hya,130.80614897336292,3.3986618893297225,-19.269,-0.916,6.3852,0.2069,bC*,B3V,16.1,0.3,4.3,
HD  69267,* bet Cnc,124.12883745353416,9.185543957090834,-45.679,-49.505,10.1026,0.3141,PM*,K4IIIBa0.5:,22.94,0.19,3.52,NAME Altarf
HD  76943,*  10 UMa,135.1603059044704,41.78302455907056,-494.613,-285.416,53.3618,0.8091,SB*,F3V+G5V,32.3,0.1,3.96,
HD  76943B,*  10 UMa,135.1603059044704,41.78302455907056,-494.613,-285.416,53.3618,0.8091,SB*,F3V+G5V,32.3,0.1,3.96,
HD  91316,* rho Leo,158.20279329541543,9.306584816652224,-6.35,-3.3,1.5913,0.3135,s*b,B1Iab,42.0,0.8,3.87,
HD 103287,* gam UMa,178.45769715249995,53.69475972916666,107.68,11.01,39.21,0.4,Em*,A0V,-11.9,0.7,2.44,NAME Phecda
HD 115617,*  61 Vir,199.6013082768629,-18.31119381905056,-1070.202,-1063.849,117.1726,0.1456,PM*,G6.5V,-7.824,0.0002,4.74,
HD 106591,* del UMa,183.85649936126703,57.03261697773611,103.947,8.141,40.3279,0.1945,PM*,A2Vn,-12.39,0.79,3.32,NAME Megrez
HD 116842,* g UMa,201.30640763875,54.98795966138889,120.21,-16.04,39.91,0.13,**,A5V+M3-4V,-8.9,0.9,4.01,NAME Alcor
HD 117176,*  70 Vir,202.10753579536703,13.778788419113054,-235.951,-575.969,55.2511,0.0779,PM*,G4Va,5.017,0.0007,4.97,
HD 140573,* alf Ser,236.0669754565879,6.425630220244722,133.922,45.55,43.945,0.4676,PM*,K2IIIbCN1,2.63,0.16,2.63,NAME Unukalhai
HD 121370,* eta Boo,208.67116216800864,18.397720717229475,-60.95,-356.29,87.75,1.24,SB*,G0IV,5.77111,0.007471,2.68,NAME Muphrid
HD 123299,* alf Dra,211.09732332021125,64.3758696175675,-56.351,12.329,12.5156,0.2033,SB*,A0III,-6.1,0.4,3.68,NAME Thuban
HD 170153,* chi Dra,275.2640939542736,72.73284772361531,531.21,-349.71,124.11,0.87,SB*,F7V,31.9,0.14,3.58,
HD 160762,* iot Her,264.8661954084492,46.006331382789725,-6.929,3.682,6.5157,0.2022,bC*,B3IV,-38.4,0.1,3.8,
HD 161096,* bet Oph,265.86813295741786,4.567303668469166,-41.793,159.43,39.2284,0.2027,PM*,K2IIICN0.5,-12.12,0.0008,2.75,NAME Cebalrai
HD 176437,* gam Lyr,284.73592734438125,32.68955574065722,-2.98,1.689,4.9656,0.2366,*,B9.5II-III,-31.2,0.2,3.25,NAME Sulafat
HD 185144,* sig Dra,293.0899592077504,69.66117661255723,597.384,-1738.286,173.4939,0.0748,PM*,K0V,26.734,0.0004,4.68,NAME Alsafi
HD 188947,* eta Cyg,299.0765493221692,35.08342288549805,-34.165,-28.393,23.5482,0.1078,*,K0III,-25.87,0.14,3.88,
HD 197989,* eps Cyg,311.55280115351087,33.97032834364584,365.954,308.787,43.1769,0.9384,**,K0III,-12.599,0.0011,2.48,
HD 202444,* tau Cyg,318.69788551128704,38.04531781602413,196.99,410.28,49.16,0.4,dS*,F2IV,-20.9,0.8,3.73,
HD 203280,* alf Cep,319.6448846972256,62.5855744637194,150.55,49.09,66.5,0.11,PM*,A8Vn,-15.8,1.1,2.46,NAME Alderamin
HD 222368,* iot Psc,354.9876691817333,5.626292753319723,376.497,-436.76,73.237,0.1698,PM*,F7V,5.615,0.0005,4.12,
HD 214680,*  10 Lac,339.815327655,39.05026976444445,-1.274,-5.605,2.192,0.1314,**,O9V,-10.1,0.3,4.88,
HD 121710,*   9 Boo,209.14242094698,27.492081441400003,28.154,-48.279,5.2113,0.1011,RG*,K3III,-41.07,0.14,5.0,
HD 192577,*  31 Cyg,303.4079509877,46.74132267168,1.744,3.39,2.9167,0.1327,SB*,K3Ib+B2IV-V,-7.24,0.3,3.8,
HD 192578,*  31 Cyg,303.4079509877,46.74132267168,1.744,3.39,2.9167,0.1327,SB*,K3Ib+B2IV-V,-7.24,0.3,3.8,
HD   5112,*  20 Cet,13.252059246918751,-1.1442597826699998,5.888,-15.731,6.0786,0.1922,*,K5III,16.22,0.28,4.76,
HD  11529,* ome Cas,29.000117919449995,68.68523997607,15.067,-10.313,4.4802,0.0912,SB*,B5III,-23.8,0.9,4.968,
HD 202730,* tet Ind,319.96662273615,-53.44942607516,106.988,-66.461,33.0546,0.0948,**,A5IV-V,-8.29,0.32,4.483,
HD  66811,* zet Pup,120.89603140977576,-40.00314779826893,-29.71,16.68,3.01,0.1,BY*,O4I(n)fp,-23.9,2.9,2.25,NAME Naos
HD  20630,* kap01 Cet,49.840401739905,3.370198605523333,269.298,93.957,107.8023,0.1838,BY*,G5V,19.359,0.0007,4.85,
HD 213052,* zet02 Aqr,337.2078700438454,-0.0199646495602777,180.832,33.072,34.507,0.4712,**,F2V+,24.9,0.9,4.34,
HD 145397,* kap Nor,243.36970863594,-54.63046751429,-4.59,-22.568,6.9638,0.0867,*,G8III,-15.31,0.58,4.94,
HD 116243,* m Cen,201.0020112016,-64.53566985852,28.959,-21.326,12.8919,0.088,*,G5IIb,13.26,0.13,4.52,
HD 114529,HD 114529,198.0732207329279,-59.92056300699584,-27.575,-19.406,5.2625,0.8166,El?,B7V,12.0,3.7,4.593,
HD 110335,*  39 Cru,190.48570492647,-59.68582067903,-24.464,-4.226,3.8643,0.0811,Be*,B5III,12.5,2.0,4.94,
HD 106983,* zet Cru,184.60934197715,-64.0030853698,-37.431,-6.576,9.2402,0.1928,Pu*,B2/3V,15.8,0.7,4.05,
HD  60532,HD  60532,113.51325234957,-22.2960675479,-40.18,46.791,38.1379,0.1087,PM*,F6IV-V,61.042,0.0004,4.39,
HD  70060,* q Pup,124.63880435555504,-36.65928921661222,-110.481,100.443,34.5439,0.1039,PM*,A8V,4.34,0.17,4.4,
HD  60863,* p Pup,113.84538175052002,-28.36933478638,-60.256,-7.742,13.6185,0.1393,PM*,B7V,3.3,7.4,4.63,
HD  45726,* bet Mon B,97.20592751628708,-7.034400223727222,-7.761,-2.267,4.8943,0.2043,*,B2Vn(e),18.0,5.0,5.0,
HD  86440,* phi Vel,149.21558687068125,-54.567788190034165,-13.378,4.11,1.903,0.183,*,B5Ib,13.9,0.7,3.45,
HD  90772,V* V399 Car,156.8519603683,-57.63880511029001,-7.377,3.688,0.4976,0.1151,Ce*,A9/F0Ia/ab,5.32,1.43,4.7,
HD  12447,* alf Psc A,30.511758234265,2.7637719610669444,32.692,-2.895,19.7995,0.6691,*,kA0hA7Sr,8.5,2.0,4.11,
HD  11503,* gam02 Ari,28.38255386851,19.29385554977,77.138,-97.321,19.6268,0.1526,PM*,A2IVpSiSrCr,-0.6,2.0,4.52,
HD  31647A,* ome Aur,74.81420567935,37.89024477465999,45.34,-97.647,20.2399,0.1077,PM*,A1V,7.7,2.5,5.0,
HD  31647,* ome Aur,74.81420567935,37.89024477465999,45.34,-97.647,20.2399,0.1077,PM*,A1V,7.7,2.5,5.0,
HD  15089A,* iot Cas A,37.26632087459001,67.40238670115,-12.304,6.586,22.0801,0.1178,**,knA2h(eA)VSr((Eu)),,,4.61,
HD 194943A,* rho Cap A,307.2150616165,-17.81368307879,-16.889,-10.579,33.2297,0.2146,*,,,,4.93,
HD  24072,* f Eri A,57.14947508013,-37.62014329154,81.136,-6.795,18.8093,0.222,PM*,B9.5Van,16.0,2.0,4.72,
HD 112033,*  35 Com,193.32394594090889,21.244947012977285,-37.66,-30.14,11.52,0.87,**,G7III+F:,-7.31262,0.006115,4.91,
HD 112769,*  36 Com,194.73101237824,17.40944285907,-37.705,33.723,9.393,0.1711,PM*,M0.5III,-1.98,0.12,5.0,
HD 112989,*  37 Com,195.06862265968,30.785022071370005,-20.75,-6.712,5.2918,0.1517,RS*,G9IIICH-2CN-1,-14.34,0.09,4.88,
HD 106760,HD 106760,184.12555726713,33.06150800630001,-50.589,-105.739,9.3913,0.5203,SB*,K0.5III-IIIb,-40.4,0.1,4.94,
HD 107383,*  11 Com,185.17927403996,17.79286875343,-109.426,88.93,10.1677,0.1365,PM*,G8+IIIFe-1,43.25,0.14,4.74,
HD 106714,*   7 Com,184.08557639106084,23.945407275677496,-26.646,-6.367,13.0861,0.1164,*,G8III-IIIb,-27.89,0.13,4.86,
HD 108381,* gam Com,186.73446876829124,28.268421801423333,-83.006,-80.917,19.8641,0.1147,PM*,K1IIIFe0.5,3.38,0.11,4.34,
HD 113996,*  41 Com,196.79470800944625,27.62473762183611,34.155,-69.539,8.5989,0.1327,PM*,K5-III,-17.38,0.65,4.69,
HD 115004,HD 115004,198.42892372376,40.15288502949,-51.498,15.109,6.8982,0.0866,PM*,G8.5IIICN0.5,-21.9,0.13,4.94,
HD 120539,* e Boo,207.42843653774,21.2641013137,31.23,17.196,4.7492,0.6261,SB*,K4III,-2.6,0.1,4.91,
HD 120933,V* AW CVn,207.9478124599208,34.44424028042583,-20.41,-32.743,6.2037,0.1873,LP?,M3-IIIa,-44.21,0.25,4.74,
HD 214923,*  42 Peg,340.36550299,10.831363310277778,77.22,-11.38,15.96,0.19,PM*,B8.5IV,9.23,0.38,3.41,NAME Homam
HD 118623A,*  25 CVn A,204.36511192,36.29489794871,-93.584,23.459,17.7243,0.0968,PM*,A7III,,,4.95,
HD 116657,* zet02 UMa,200.9846746374,54.92180938212,114.529,-26.887,40.2803,0.285,SB*,kA1h(eA)mA7IV-V,-9.3,0.9,3.88,NAME Mizar B
HD 152107A,*  52 Her A,252.30923790704,45.98331948357001,23.069,-50.073,18.7586,0.096,PM*,,,,4.826,
HD  34029,* alf Aur,79.17232794433404,45.99799146983673,75.25,-426.89,76.2,0.46,SB*,G3III:,29.19,0.07,0.08,NAME Capella
HD  20010,* alf For,48.01887418326376,-28.987621986758608,359.565,619.186,71.4337,0.132,PM*,F6V,-17.52,0.73,3.98,
HD  20010A,* alf For,48.01887418326376,-28.987621986758608,359.565,619.186,71.4337,0.132,PM*,F6V,-17.52,0.73,3.98,
HD  16970A,* gam Cet A,40.825171593327084,3.235824146028333,-151.257,-147.565,43.5957,0.819,PM*,A2Vn,,,3.54,
HD  33856,* rho Ori,78.32283087218,2.8612392074300006,6.014,3.7,13.329,0.3094,SB*,K1III,46.39,4.47,4.48,
HD  33856A,* rho Ori,78.32283087218,2.8612392074300006,6.014,3.7,13.329,0.3094,SB*,K1III,46.39,4.47,4.48,
HD 144069,* ksi Sco B,241.09220319118,-11.37296455868,-43.269,-18.584,36.117,0.2697,PM*,F5V,-29.4,0.9,4.87,
HD   6811A,* phi And A,17.375508599999996,47.24179658888889,0.0,-10.8,,,*,,,,4.294,
HD  48915A,* alf CMa,101.28715533333336,-16.71611586111111,-546.01,-1223.07,379.21,1.58,SB*,A0mA1Va,-5.5,0.4,-1.46,NAME Sirius A
HD  48915A,* alf CMa,101.28715533333336,-16.71611586111111,-546.01,-1223.07,379.21,1.58,SB*,A0mA1Va,-5.5,0.4,-1.46,NAME Sirius
HD  48915,* alf CMa,101.28715533333336,-16.71611586111111,-546.01,-1223.07,379.21,1.58,SB*,A0mA1Va,-5.5,0.4,-1.46,NAME Sirius A
HD  48915,* alf CMa,101.28715533333336,-16.71611586111111,-546.01,-1223.07,379.21,1.58,SB*,A0mA1Va,-5.5,0.4,-1.46,NAME Sirius
HD 145502A,* nu. Sco A,242.99889102839,-19.46069060489,-7.441,-28.202,7.0568,0.2189,SB*,,,,4.349,
HD 149630,* sig Her,248.52576011027003,42.43700948629999,-15.384,44.26,10.856,0.4019,**,B9V,-10.9,1.78,4.196,
HD 209790,* ksi Cep A,330.9476655904899,64.62797113084,212.563,89.058,32.12,0.8066,SB*,kA2.5hF2mF2(IV),-7.2,2.0,4.45,
HD   3369,* pi. And,9.22021384008625,33.71934341518167,14.669,-3.385,5.6563,0.1474,SB*,B5V,8.2,0.6,4.36,
HD   4656,* del Psc,12.170601310553335,7.585081917256668,81.994,-50.232,10.8577,0.1787,PM*,K5-III,32.45,0.18,4.44,
HD  13611,* ksi01 Cet,33.25000132715,8.846702350650002,-26.965,-1.154,10.4184,0.3462,SB*,G7IIIBa0.4Fe-1,-5.3549,0.0257,4.35,
HD   1581,* zet Tuc,5.017744306231667,-64.87479366391888,1706.747,1164.959,116.1826,0.1334,PM*,F9.5V,9.28,0.0003,4.23,
HD   3546,* eps And,9.638947629184164,29.311753227467783,-228.701,-253.206,19.2451,0.1188,PM*,G7IIIFe-3CH1,-83.958,0.0009,4.38,
HD     28,*  33 Psc,1.33392154985,-5.707619916339167,-11.985,89.314,23.5152,0.28,RS*,K0III-IV,-18.9722,0.00436,4.61,
HD   2429,* eta Scl,6.98207425573,-33.00716596713,-20.07,-49.425,5.8984,0.1802,LP*,M2/3III,12.1,1.7,4.81,
HD   9927,* ups Per,24.498158433053337,48.62821196304722,62.968,-111.999,18.5489,0.1999,PM*,K3-IIICN0.5,16.264,0.0005,3.57,
HD   8890,* alf UMi,37.954560670189856,89.26410896994187,44.48,-11.85,7.54,0.11,cC*,F8Ib,-16.42,0.03,2.02,NAME Lodestar
HD   8890,* alf UMi,37.954560670189856,89.26410896994187,44.48,-11.85,7.54,0.11,cC*,F8Ib,-16.42,0.03,2.02,NAME Polaris
HD   8890,* alf UMi,37.954560670189856,89.26410896994187,44.48,-11.85,7.54,0.11,cC*,F8Ib,-16.42,0.03,2.02,NAME North Star
HD   1522,* iot Cet,4.856976645352915,-8.82391915982472,-14.61,-36.668,11.6996,0.1968,*,K1+IIICN0.5,19.35,0.17,3.55,
HD   3712,* alf Cas,10.126846007691247,56.537329217042775,49.126,-31.595,14.091,0.4988,PM*,K0-IIIa,-4.204,0.0006,2.23,NAME Schedar
HD  11636,* bet Ari,28.66004578884514,20.808031471916408,98.74,-110.41,55.6,0.58,SB*,kA4hA5mA5Va,-3.1,0.15,2.65,NAME Sheratan
HD  18411,* pi. Per,44.69029234138,39.6627265502,25.048,-41.522,10.4437,0.0977,*,A2Vn,14.2,2.0,4.7,NAME Gorgonea Secunda
HD   1280,* tet And,4.272926513519167,38.68163572933945,-57.551,-14.795,18.8747,0.4251,**,A2V,0.9,0.9,4.61,
HD   4502,* zet And,11.834690495196249,24.267178550475837,-101.068,-80.276,18.0083,0.1604,El*,K1III+KV,-24.43,0.1,4.06,
HD   8512,* tet Cet,21.00584700680541,-8.183260897344443,-76.226,-201.519,29.0339,0.2198,HB*,K0IIIb,17.2,0.5,3.59,
HD  10700,* tau Cet,26.01701307163417,-15.93747989102139,-1721.728,854.963,273.8097,0.1701,PM*,G8V,-16.597,0.0002,3.5,
HD  15318,* ksi02 Cet,37.0398210789746,8.4600602248073,23.707,-4.787,16.5681,0.4608,*,B9III,13.27,1.46,4.3,
HD  16908,*  35 Ari,40.8629761644,27.707149409290004,8.502,-11.433,5.2876,0.491,SB*,B3V,13.0,5.0,4.67,
HD   3627,* del And,9.831679638429584,30.86098357599195,176.856,-108.171,31.5735,0.4546,SB*,K3III-IIIbCN0.5,-9.88,0.15,3.28,
HD   5516,* eta And,14.301667830110834,23.41765002312361,-43.008,-45.254,12.5624,0.2525,SB*,G8-III,-10.3,0.29,4.42,
HD  16739,*  12 Per,40.56214403095999,40.19395048125,-18.669,-186.19,41.7962,0.2956,SB*,F9V,-23.04,0.04,4.92,
HD  19356,* bet Per,47.04221855625,40.95564667027778,2.99,-1.66,36.27,1.4,SB*,B8V,4.0,0.9,2.12,NAME Algol
HD  19356,* bet Per,47.04221855625,40.95564667027778,2.99,-1.66,36.27,1.4,SB*,B8V,4.0,0.9,2.12,NAME Algol B
HD  19356,* bet Per,47.04221855625,40.95564667027778,2.99,-1.66,36.27,1.4,SB*,B8V,4.0,0.9,2.12,NAME Algol C
HD  19356,* bet Per,47.04221855625,40.95564667027778,2.99,-1.66,36.27,1.4,SB*,B8V,4.0,0.9,2.12,NAME Algol A
HD    432,* bet Cas,2.2945215777878776,59.14978109800713,523.5,-179.77,59.58,0.38,dS*,F2III,4.3,0.8,2.27,NAME Caph
HD   3360,* zet Cas,9.242852031185834,53.89691044421194,17.444,-9.523,6.6657,0.3002,bC?,B2IV,-0.2,0.1,3.66,
HD   4614,* eta Cas,12.276227476217503,57.81517728880999,1078.609,-551.133,168.8322,0.1663,PM*,F9V,8.404,0.0004,3.44,NAME Achird
HD   4614A,* eta Cas,12.276227476217503,57.81517728880999,1078.609,-551.133,168.8322,0.1663,PM*,F9V,8.404,0.0004,3.44,NAME Achird
HD   6811,* phi And,17.37552339943203,47.24179428819341,4.05,-12.43,4.55,0.6,Be*,B5IIIe,-2.2,1.2,4.25,
HD   7570,* nu. Phe,18.79633928432417,-45.53166460574416,665.086,178.07,65.527,0.0704,PM*,F9VFe+0.4,11.845,0.0004,4.96,
HD  11171,* chi Cet,27.396261525257916,-10.6864086109725,-147.867,-93.48,42.5848,0.1249,PM*,F0V,0.61,0.75,4.68,
HD  22928,* del Per,55.73122001957376,47.78749673818805,29.038,-23.365,6.2435,0.4991,Be*,B5III,4.0,3.7,3.01,
HD  12311,* alf Hyi,29.69224409758834,-61.56982215319751,289.561,18.43,51.5547,0.8303,PM*,F0IV,18.02,1.85,2.84,
HD  26630,* mu. Per,63.72443131105167,48.409330648442776,6.538,-16.889,3.9395,0.2678,SB*,G0Ib,26.46,0.28,4.16,
HD  10205,* tau And,25.145067440228747,40.57703880590834,17.889,-20.981,4.7804,0.1304,*,B8III,-13.9,2.6,4.94,
HD  17506,* eta Per,42.67420822277708,55.89549436717167,16.346,-13.518,3.2657,0.1873,*,K3-Ib-IIa,-1.784,0.0008,3.79,NAME Miram
HD  18322,* eta Eri,44.10687184660001,-8.8981434724,78.2,-219.121,24.2178,0.1749,PM*,K1+IIIb,-20.32,0.05,3.87,NAME Azha
HD  27376,* ups04 Eri,64.47359333520666,-33.79834789118277,62.194,-5.455,18.4002,0.2323,SB*,B8V+B9.5V?,17.6,0.9,3.56,
HD  28910,* rho Tau,68.46215763444,14.844428238220004,103.083,-24.427,21.6354,0.1502,dS*,A8V,33.3,1.3,4.65,
HD  32630,* eta Aur,76.6287255888596,41.23447574166194,29.771,-68.325,14.0208,0.2708,PM*,B3V,7.3,0.7,3.18,
HD   4727,* nu. And,12.45352635157333,41.07891089498556,21.711,-18.694,5.7868,0.1857,SB*,B5V,-23.9,,4.53,
HD  17879,* tau Per,43.56449050346,52.76246742647,-8.311,-2.58,12.3726,0.2317,SB*,G8III+A7V,9.83,3.25,3.96,
HD  17878,* tau Per,43.56449050346,52.76246742647,-8.311,-2.58,12.3726,0.2317,SB*,G8III+A7V,9.83,3.25,3.96,
HD  23630,* eta Tau,56.87115230375,24.105135651944444,19.34,-43.67,8.09,0.42,Be*,B7III,5.4,1.2,2.87,NAME Alcyone
HD   1404,* sig And,4.581905703219166,36.78522459491082,-65.212,-42.221,23.2542,0.1809,PM*,A2V,-8.99,0.24,4.52,
HD   6186,* eps Psc,15.735868263886667,7.8901331810086095,-79.362,25.728,17.8074,0.182,PM*,G9IIIbFe-2,7.7008,0.0282,4.28,
HD  18925,* gam Per,46.19925046367875,53.50646183498722,-14.194,-8.684,14.1252,0.7684,SB*,G9III+A2-III:,3.13,0.13,2.93,
HD  18926,* gam Per,46.19925046367875,53.50646183498722,-14.194,-8.684,14.1252,0.7684,SB*,G9III+A2-III:,3.13,0.13,2.93,
HD  20720,* tau04 Eri,49.87916936539666,-21.75786539698972,52.774,32.718,10.6153,0.3213,LP*,M3III-IIIaCa-1,41.7,0.7,3.7,
HD   2262,* kap Phe,6.550838931848333,-43.67983065874444,106.394,32.491,41.7228,0.1358,PM*,A5IVn,11.3,2.0,3.94,
HD   3901,* ksi Cas,10.51621753161,50.51253344554,16.126,-6.05,2.9022,0.2368,SB*,B3IV,-10.0,2.0,4.81,
HD  16970,* gam Cet,40.82516289811255,3.235816376495944,-146.1,-146.12,40.97,0.63,**,A2Vn+F4V,-4.9,0.9,3.47,NAME Kaffaljidhma
HD  20794,* e Eri,49.9818788009275,-43.069781996785,3035.017,726.964,165.5242,0.0784,PM*,G6V,87.882,0.0001,4.27,
HD  21364,* ksi Tau,51.79225241356,9.7327419509,70.741,-43.156,16.7914,0.6937,PM*,B9Vn,-2.0,5.0,3.75,
HD  27442A,* eps Ret,64.12095061260834,-59.30215441425111,-47.785,-167.806,54.2286,0.1019,PM*,K2III,29.03,0.52,4.44,
HD  27442,* eps Ret,64.12095061260834,-59.30215441425111,-47.785,-167.806,54.2286,0.1019,PM*,K2III,29.03,0.52,4.44,
HD  17206,* tau01 Eri,41.275828336206246,-18.572622827755275,318.568,48.171,70.0459,0.1599,PM*,F7V,25.9,0.8,4.46,
HD  19787,* del Ari,47.90736069940499,19.726673110293053,153.871,-5.586,19.7731,0.1592,PM*,G9.5IIIb,23.0056,0.0259,4.37,NAME Botein
HD  22049,* eps Eri,53.23268537982792,-9.458260970518056,-974.758,20.876,310.5773,0.1355,BY*,K2V,16.376,0.0001,3.73,NAME Ran
HD  23850,*  27 Tau,57.29059607421416,24.053417133280284,19.079,-46.193,8.1184,0.4791,SB*,B8III,8.5,2.0,3.63,NAME Atlas
HD   5015,HD   5015,13.2674851758,61.12397202496,-68.298,169.435,52.9017,0.1037,PM*,F9V,20.682,0.001,4.8,
HD   7927,* phi Cas,20.02048527744,58.23161323440999,-1.479,-1.231,0.2142,0.0838,s*y,F0Ia,-18.9,0.6,4.98,
HD   7927A,* phi Cas,20.02048527744,58.23161323440999,-1.479,-1.231,0.2142,0.0838,s*y,F0Ia,-18.9,0.6,4.98,
HD  11415,* eps Cas,28.5988920257,63.67010006633,29.587,-18.387,7.0037,0.2487,Be*,B3Vp_sh,-8.3,0.8,3.37,NAME Segin
HD  12929,* alf Ari,31.79335709957655,23.46241755020095,188.55,-148.08,49.56,0.25,PM*,K2-IIIbCa-1,-14.412,0.0005,2.01,NAME Hamal
HD  17652,* bet For,42.27257876772,-32.405897779689994,86.023,159.404,18.4596,0.1024,RG*,G9IIIb,17.82,0.22,4.46,
HD  19476,* kap Per,47.37418183354417,44.85745828572973,165.691,-138.559,28.7314,0.1583,PM*,G9.5IIIb,29.4,0.3,3.81,NAME Misam
HD  23302,*  17 Tau,56.21890454078751,24.11333785002,20.542,-46.081,8.3457,0.4386,Be*,B6IIIe,6.87,0.72,3.7,NAME Electra
HD  26965,* omi02 Eri,63.817998412477074,-7.652869660838334,-2240.085,-3421.809,199.608,0.1208,PM*,K0V,-42.269,0.0002,4.43,NAME Keid
HD  29139,* alf Tau,68.9801627900154,16.5093023507718,63.45,-188.94,48.94,0.77,LP?,K5+III,54.398,0.0008,0.86,NAME Aldebaran
HD  19058,* rho Per,46.29414106098047,38.84027619029382,129.22,-105.7,10.6,0.25,LP*,M4+IIIa,27.0672,0.005063,3.39,NAME Gorgonea Tertia
HD  20644,HD  20644,50.08484196336125,29.04845766232917,-7.017,-16.032,5.0347,0.1711,*,K3IIIaBa0.5,-3.09,0.28,4.47,
HD  23230,* nu. Per,56.29846973267084,42.57853042796416,-15.116,2.461,5.4766,0.2208,*,F4II,-12.1,0.6,3.8,
HD  24760,* eps Per,59.46349742422501,40.01019978155972,16.845,-23.554,5.3316,0.4269,bC*,B0.5III,-1.0,2.0,2.89,
HD   2151,* bet Hyi,6.43779315502228,-77.25424611998604,2219.54,324.09,134.07,0.11,PM*,G0V,23.085,0.0003,2.79,
HD  11443,* alf Tri,28.2704392446475,29.578818669729724,12.341,-233.04,51.331,0.5563,SB*,F5III,-12.6,0.9,3.42,NAME Mothallah
HD  20902,* alf Per,51.08070871833333,49.86117929305556,23.75,-26.23,6.44,0.17,V*,F5Ib,-2.158,0.0036,1.79,NAME Mirfak
HD  21389,HD  21389,52.47809835038,58.87874913344,-2.247,-0.657,0.9303,0.119,sg*,A0Ia,-4.91,0.81,4.54,
HD  10307,HD  10307,25.44636189212457,42.61339487994944,824.761,-156.423,68.0244,0.3718,SB*,G1V,3.33,0.05,4.96,
HD  11353,* zet Cet,27.86513061761,-10.335031066289998,39.752,-40.956,12.877,0.21,SB*,K0.5III,7.8,0.3,3.72,NAME Baten Kaitos
HD  20336,HD  20336,49.99695557921999,65.65230155745,11.632,-16.962,4.0589,0.3232,Be*,B2.5Vn(e),-3.4,3.5,4.85,
HD  25705,* gam Ret,60.22419834909208,-62.15928285026389,2.149,35.071,7.0247,0.119,LP*,M4III,-7.0,2.0,4.5,
HD  10380,* nu. Psc,25.35789226178708,5.487611634559999,-23.323,3.505,8.9275,0.1567,*,K3III,0.482,0.0002,4.44,
HD  29094,*  58 Per,69.17263542063749,41.26483482116888,-6.41,-18.696,3.6003,0.195,SB*,K0II-III+B9V,9.8,0.3,4.26,
HD  29095,*  58 Per,69.17263542063749,41.26483482116888,-6.41,-18.696,3.6003,0.195,SB*,K0II-III+B9V,9.8,0.3,4.26,
HD  17709,*  17 Per,42.87848894136,35.05973970443,9.479,-62.744,7.7762,0.2018,PM*,K5.5III,13.21,0.2,4.53,
HD  18604,* lam Cet,44.92871891189501,8.907385887939999,8.382,-16.385,7.3207,0.1451,*,B6III,10.2,2.0,4.7,
HD  21754,* f Tau,52.71823990313,12.93666963977,18.8,0.597,9.6907,0.5806,SB*,K0-III,14.2,0.3,4.1,
HD  28028,*  43 Eri,66.00919305988,-34.01684951183,67.572,48.489,11.127,0.1189,PM*,K3.5III,24.1,0.7,3.96,
HD  29755,*  54 Eri,70.11046426124,-19.67149187359,24.625,-93.608,7.5229,0.1571,LP*,M3/4III,-32.9,0.8,4.3,
