catalog_id,main_id,ra,dec,pmra,pmdec,plx_value,plx_err,otype,sp_type,rvz_radvel,rvz_err,v_mag,common_name
HIP 62223,V* Y CVn,191.28260867319,45.44025730789,-2.968,13.063,3.2222,0.1744,C*,C-N5,15.3,0.4,4.87,NAME La Superba
HIP 62896,* n Cen,193.3591320945792,-40.17891354020334,60.029,-20.64,21.916,0.1861,PM*,A4IV,-2.5,2.0,4.27,
HIP 41039,* B Vel,125.6320587862478,-48.49037863888738,-5.1,7.76,1.9,0.32,SB*,B2III,27.0,4.5,4.82,
HIP 44127,* iot UMa,134.8018900723819,48.04182614451662,-441.29,-215.32,68.92,0.16,**,A6,9.0,2.0,3.14,NAME Talitha
HIP 46750,* lam Leo,142.93012390931915,22.967981285818052,-18.45,-36.303,8.7555,0.189,*,K4.5III,24.27,0.19,4.31,NAME Alterf
HIP 53907,* p02 Leo,165.45698452281042,-2.4845904574794444,9.014,-35.37,5.4948,0.2111,*,M0III,-12.7,0.3,4.75,
HIP 59803,* gam Crv,183.9515450373768,-17.541930457603193,-158.61,21.86,21.23,0.2,PM*,B8III,-4.2,2.0,2.58,NAME Gienah
HIP 65474,* alf Vir,201.2982473615632,-11.161319485111932,-42.35,-30.67,13.06,0.7,bC*,B1V,-3.31,0.78,0.97,NAME Spica
HIP 40084,*  19 Pup,122.81793876918375,-12.926998685673055,-28.177,8.828,18.2747,0.1152,*,G8.5IIIb,36.126499,0.008012,4.72,
HIP 44816,* lam Vel,136.99899113791412,-43.432590908860746,-24.01,13.52,5.99,0.11,s*r,K4Ib,17.6,0.3,2.21,NAME Suhail
HIP 45860,* alf Lyn,140.26375087702914,34.39255928934889,-218.723,16.555,14.7042,0.1808,PM*,K6III,38.47,0.2,3.14,
HIP 47310,*   2 Sex,144.6137022018196,4.649292767776666,-164.812,-50.933,10.3358,0.135,PM*,K3III,41.3,0.2,4.68,
HIP 51839,* gam Cha,158.86710645807833,-78.60778853923416,-37.929,11.234,7.3514,0.1416,*,K4III,-22.4,0.7,4.12,
HIP 53229,*  46 LMi,163.32787152823542,34.214892133082785,90.625,-278.664,32.921,0.1775,PM*,K0+III-IV,15.69,0.19,3.83,NAME Praecipua
HIP 53910,* bet UMa,165.46033229797294,56.382433649496384,79.959,32.365,38.6031,1.1285,PM*,A1IVps,-13.1,0.1,2.37,NAME Merak
HIP 59449,* rho Cen,182.91299894988,-52.36844011674,-38.874,-13.28,12.4692,0.452,Pu*,B3V,15.0,4.1,3.96,
HIP 62956,* eps UMa,193.5072899675,55.95982295694445,111.91,-8.24,39.51,0.2,a2*,A1III-IVpkB9,-12.7,0.2,1.77,NAME Alioth
HIP 66257,V* BH CVn,203.69920319171,37.18241439635,85.609,-9.549,21.3273,0.0892,RS*,A6m,6.43,0.24,4.98,
HIP 42911,* del Cnc,131.17124658768913,18.154308069054167,-18.435,-227.813,23.8271,0.1853,**,K0+IIIb,17.14,0.19,3.94,NAME Asellus Australis
HIP 47522,* I Hya,145.32086129214542,-23.591514310302497,-28.983,3.145,5.9358,0.1979,Be*,B5V,25.9,2.0,4.76,
HIP 48455,* mu. Leo,148.190904223595,26.00695118609,-216.266,-55.125,26.0971,0.1974,PM*,K2IIIbCN1Ca1,13.647,0.001,3.88,NAME Rasalas
HIP 51172,* alf Ant,156.7879193306,-31.06777913925,-81.32,9.798,8.9069,0.1513,PM*,K3III,12.2,2.0,4.25,
HIP 56647,* ups Leo,174.23721152069376,-0.8237499422280555,1.696,43.142,18.3461,0.14,*,G9IIIbFe-0.5,1.57,0.12,4.3,
HIP 45238,* bet Car,138.29990608310192,-69.71720759721548,-156.47,108.95,28.82,0.11,PM*,A1III-,-5.1,2.3,1.69,NAME Miaplacidus
HIP 57380,* nu. Vir,176.4648316583329,6.529374721233055,-21.086,-182.903,9.8446,0.2744,LP*,M1III,50.28,0.09,4.04,
HIP 49637,*  31 Leo,151.9761254861525,9.997506874934166,-82.021,-64.844,11.0209,0.1661,PM*,K3.5IIIbFe-1:,39.84,0.2,4.38,
HIP 53253,* u Car,163.37356713128625,-58.85317036981778,78.169,38.8,33.5225,0.0934,PM*,K0IV,8.1,0.7,3.79,
HIP 57443,HD 102365,176.6294688880487,-40.50035718532611,-1530.971,403.287,107.3024,0.0873,PM*,G2V,16.947,0.0002,4.88,
HIP 59196,* del Cen,182.08957348875,-50.722427392777774,-42.613,-11.135,5.7179,0.6516,Be*,B2Vne,11.0,4.0,2.52,
HIP 71284,* sig Boo,218.67007244468,29.745127131650005,188.574,131.58,63.4679,0.1173,PM*,F4VkF2mF1,0.116,0.0012,4.47,
HIP 61199,* gam Mus,188.1167205253554,-72.13298978942889,-51.833,-5.664,8.6015,0.2798,SB*,B5V+A:,7.779,0.288,3.88,
HIP 68933,* tet Cen,211.670614682339,-36.369954742511496,-520.53,-518.06,55.45,0.2,PM*,K0-IIIb,1.3,0.5,2.05,NAME Menkent
HIP 73473,* del Lib,225.24311792453,-8.518947335770001,-63.051,-6.024,9.2824,0.4725,SB*,A0V,-38.7,2.0,4.93,
HIP 77450,* kap Ser,237.1849050094375,18.141564908046668,-52.407,-88.419,8.5231,0.1657,PM*,M0.5IIIab,-38.48,0.14,4.09,NAME Gudja
HIP 78207,*  48 Lib,239.5473677093554,-14.279355863636946,-13.843,-16.271,7.154,0.1218,Be*,B5IIIp_sh,-25.01,1.58,4.87,
HIP 56922,* omi Hya,175.0532896415775,-34.74465833354389,-43.738,-1.364,7.0864,0.1161,*,B9V,5.9,2.0,4.7,
HIP 65835,V* R Hya,202.42825066102745,-23.28131989694222,-54.213,11.794,6.7355,0.4635,Mi*,M6-9e,-10.0,0.6,4.97,
HIP 60965,* del Crv,187.46606318416664,-16.515431261666667,-209.276,-139.184,38.06,0.3996,PM*,A0IV(n)kB9,13.9,2.3,2.94,NAME Algorab
HIP 61281,* kap Dra,188.37059715356,69.78823885895,-58.571,10.11,7.0093,0.2984,Be*,B6IIIe,-12.0,0.3,3.89,
HIP 64962,* gam Hya,199.73040703832623,-23.171514006915,67.956,-44.299,25.5286,0.2706,SB*,G8IIIa,-4.861,0.0002,3.0,
HIP 67472,* mu. Cen,207.40411953020495,-42.47373340873611,-23.04,-18.361,7.3269,0.516,Be*,B2Vnpe,9.2,2.7,3.43,
HIP 74376,* kap Lup,227.98363863277,-48.73782498753,-97.126,-48.849,17.5888,0.2299,Be*,B9.5Vne,23.5,1.14,3.7,
HIP 52943,* nu. Hya,162.4062010556029,-16.193647060365556,92.912,199.642,23.794,0.1695,PM*,K1.5IIIHdel-0.5,-1.37,0.25,3.11,
HIP 80343,* psi Oph,246.02574060841243,-20.03732005239416,-25.56,-46.378,16.8204,0.1617,PM*,K0-II-III,-1.63,0.14,4.5,
HIP 81497,*  42 Her,249.68685420527,48.92834232506,-48.049,26.315,7.7288,0.0962,PM*,M2III,-55.567,0.0011,4.9,
HIP 88601,*  70 Oph,271.363688269495,2.5000988299620857,124.16,-962.82,196.72,0.83,SB*,K0-V,-5.8,0.0002,4.03,
HIP 52419,* tet Car,160.73917486416664,-64.39445022111111,-18.36,12.03,7.16,0.21,SB*,B0Vp,459.7,0.12,2.76,
HIP 79119,* tau CrB,242.2429538510379,36.490870568733335,-59.431,332.28,29.0217,0.1275,PM*,K1-III-IV,-20.0107,0.00515,4.73,
HIP 66657,* eps Cen,204.9719072309024,-53.466391146089,-15.3,-11.72,7.63,0.48,bC*,B1III,3.0,2.0,2.3,
HIP 72631,*  11 Lib,222.75446675218163,-2.29915029439,89.935,-124.303,15.1361,0.2117,PM*,K0III/IV,83.571,0.0004,4.94,
HIP 75304,* phi02 Lup,230.7889609843454,-36.85848830557861,-18.465,-20.415,6.4855,0.2247,*,B4V,0.8,2.7,4.54,
HIP 78104,* rho Sco,239.2211550001904,-29.21407444355972,-17.026,-23.657,7.3218,0.2946,SB*,B2IV-V,-0.4,5.0,3.86,
HIP 61932,* gam Cen,190.37933367081536,-48.959871515023295,-185.72,5.79,25.06,0.28,**,A1IV+A0IV,-5.5,1.78,2.17,
HIP 64004,* ksi02 Cen,196.72766418042875,-49.90624642011722,-27.118,-12.808,6.7962,0.1797,SB*,B3V,14.3,0.9,4.27,
HIP 69732,* lam Boo,214.0959100349329,46.08830429435917,-187.698,159.309,32.5885,0.141,dS*,A0Va_lB,-1.66,0.32,4.18,
HIP 70306,* k Hya,215.77405781325,-27.754017252160004,-202.484,-117.094,19.0593,0.1719,PM*,K4III,20.5,0.2,4.75,
HIP 71995,*  34 Boo,220.85567727263,26.527853383836117,-13.54,-15.919,5.5124,0.1415,LP*,M3-III,5.6,0.49,4.79,
HIP 72571,* E Hya,222.57211788284,-27.96036123105,-238.58,-62.451,10.8024,0.4036,PM*,K2.5IIIbFe-1:,-8.7,1.5,4.41,
HIP 62867,* e Cen,193.2787763716917,-48.94331288258333,-79.45,-24.729,10.3334,0.1686,PM*,K3/4III,-2.4,1.6,4.33,
HIP 66738,*  83 UMa,205.1844697399329,54.6816350097275,-19.418,-10.63,5.5963,0.1399,LP*,M2III,-18.61,0.2,4.66,
HIP 67301,* eta UMa,206.88515734206297,49.31326672942533,-121.17,-14.91,31.38,0.24,PM*,B3V,-13.4,0.6,1.86,NAME Alkaid
HIP 67301,* eta UMa,206.88515734206297,49.31326672942533,-121.17,-14.91,31.38,0.24,PM*,B3V,-13.4,0.6,1.86,NAME Alcaid
HIP 68002,* zet Cen,208.884940198572,-47.28837451101241,-57.37,-44.55,8.54,0.13,SB*,B2.5IV,6.5,2.0,2.55,
HIP 70069,* v Cen,215.08142780986412,-56.38649549140083,-9.437,-7.543,2.2511,0.1792,*,B5II,4.2,2.0,4.35,
HIP 71681,* alf Cen B,219.8960962898728,-60.83752756558407,-3614.39,802.98,742.12,1.4,PM*,K1V,-22.586,0.0001,1.33,NAME Toliman
HIP 72622,* alf02 Lib,222.7196378915803,-16.041776519834446,-105.68,-68.4,43.03,0.19,SB*,kA2hA5mA4IV-V,-10.0,5.0,2.75,NAME Zubenelgenubi
HIP 75695,* bet CrB,231.95730858154164,29.10569295567611,-202.069,92.412,27.9256,0.9703,a2*,F2VpSrCrEuSi,-26.9,0.2,3.68,NAME Nusakan
HIP 54061,* alf UMa,165.9319646738126,61.75103468781823,-134.11,-34.7,26.54,0.48,**,G9III+A7.5,-9.4,0.3,1.79,NAME Dubhe
HIP 54539,* psi UMa,167.41586789931586,44.49848775473417,-62.62,-27.778,23.2272,0.2513,PM*,K1III,-3.39,0.14,3.01,
HIP 61960,* rho Vir,190.47107061462,10.2356257137,81.912,-90.323,25.6921,0.1242,dS*,A0Va_lB,1.6,2.0,4.88,
HIP 72125,* omi Boo,221.3102522575375,16.964276615643886,-59.581,-52.524,12.6814,0.1385,PM*,G8.5III,-9.26,0.13,4.6,
HIP 73273,* bet Lup,224.6330223498344,-43.13396384896446,-35.78,-39.83,8.52,0.18,**,B2IV,0.2,0.9,2.68,
HIP 77661,* rho Ser,237.8162886463545,20.977920432955003,-53.507,17.999,8.0776,0.123,PM*,K4.5III,-61.96,0.21,4.78,
HIP 78384,* eta Lup,240.03053298351492,-38.39670506249139,-17.593,-27.256,7.5942,0.4322,bC?,B2.5IV,1.0,3.8,3.41,
HIP 60998,*   4 Dra,187.52775831911,69.2011039547,-57.311,-50.365,5.7233,0.188,SB*,M3+IIIa,-15.8,0.3,4.95,
HIP 77516,* mu. Ser,237.40502901603867,-3.430204380209997,-100.28,-25.99,19.23,0.38,**,B9.5III,-9.4,2.0,3.53,
HIP 80170,* gam Her,245.4800609282779,19.153128540107776,-47.283,43.139,16.867,0.1414,PM*,A9IIIbn,-30.73,0.35,3.76,
HIP 59173,HD 105382,182.02175944333,-50.66127095876,-32.587,-11.55,9.1857,0.1923,Be*,B5V,16.5,1.78,4.47,
HIP 65109,* iot Cen,200.1492200650396,-36.712304581225,-339.615,-82.181,56.0571,1.1147,PM*,kA1.5hA3mA3Va,0.1,0.6,2.73,
HIP 69701,* iot Vir,214.0036178170021,-6.000547078703056,-26.606,-414.866,45.4014,0.2858,PM*,F7III,12.079,0.0007,4.08,NAME Syrma
HIP 70300,* a Cen,215.75932801672624,-39.51181793325,-24.421,-20.696,8.3287,0.1804,*,B2V,5.885,0.0011,4.42,
HIP 71053,* rho Boo,217.9574555385208,30.371436570076384,-100.531,119.87,19.855,0.1587,PM*,K3-III,-13.57,0.19,3.59,
HIP 80047,* del01 Aps,245.08667298220664,-78.69574842204916,-9.678,-37.147,5.2508,0.1942,LP?,M4III,-12.0,2.0,4.68,
HIP 86284,* mu. Oph,264.4613048316225,-8.118771748269722,-10.749,-21.285,5.0056,0.1264,*,B8II((Mn)),-19.89,0.6,4.62,
HIP 86974,* mu.01 Her,266.61478040032705,27.720711383034715,-312.087,-773.179,119.9248,0.1543,**,G5IV,-17.78,0.03,3.42,
HIP 69713,* iot Boo,214.0413740117,51.36723019546999,-149.277,89.135,33.8856,0.082,dS*,A7V,-18.7,2.0,4.75,
HIP 80112,* sig Sco,245.29714880583333,-25.592792076666665,-10.6,-16.28,4.68,0.6,bC*,B1III+B1:V,-0.4,0.9,2.89,NAME Alniyat
HIP 81377,* zet Oph,249.2897502448742,-10.56708603964,10.465,24.742,7.4088,0.6596,Be*,O9.2IVnn,-9.0,5.5,2.56,
HIP 83895,* zet Dra,257.1966155398917,65.71464532697362,-16.55,32.757,7.8274,0.5476,**,B8III,-19.2,0.2,3.17,NAME Aldhibah
HIP 87933,* ksi Her,269.44119030886577,29.24787944585528,81.919,-18.962,23.8544,0.1068,LP*,G8.5III,-1.756,0.0013,3.7,
HIP 67457,* g Cen,207.3613413833062,-34.45077353097945,-45.332,-60.067,15.8468,0.9126,LP*,M5-III:,40.7,0.7,4.19,
HIP 68523,* ups02 Cen,210.43127903188,-45.60340960604,4.873,-17.824,4.9056,0.453,SB*,F7II/III,-0.5,2.0,4.33,
HIP 71683,* alf Cen A,219.9020583317077,-60.83399268831004,-3679.25,473.67,742.12,1.4,PM*,G2V,-15.252,0.167,0.01,NAME Rigel Kentaurus
HIP 71683,* alf Cen A,219.9020583317077,-60.83399268831004,-3679.25,473.67,742.12,1.4,PM*,G2V,-15.252,0.167,0.01,NAME Rigil Kentaurus
HIP 81122,* mu. Nor,248.52091401572372,-44.04531127887388,0.865,-2.985,1.0967,0.1007,s*b,O9.7Iab,4.1,1.5,4.94,
HIP 66249,* zet Vir,203.67329732803,-0.59581641612,-276.903,44.621,43.7467,0.333,PM*,A2Van,-13.2,2.0,3.38,NAME Heze
HIP 67153,* i Cen,206.4218497442092,-33.04371697217305,-462.182,-146.513,51.9074,0.2259,SB*,F2V,-21.5,0.6,4.23,
HIP 71075,* gam Boo,218.0194653313254,38.3082480800211,-114.344,151.788,37.9125,0.255,dS*,A7IV+(n),-32.4,1.0,3.02,NAME Seginus
HIP 76219,*  37 Lib,233.54459368393248,-10.06453270847,307.347,-234.595,34.3608,0.1285,PM*,K1III-IV,48.892,0.0004,4.62,
HIP 78990,* ome02 Sco,241.8513625582242,-20.86876443178473,42.337,-45.086,11.1539,0.1554,PM*,G4II-III,-4.46,0.13,4.33,
HIP 80763,* alf Sco,247.3519154198264,-26.432002611950832,-12.11,-23.3,5.89,1.0,s*r,M1.5Iab+B2Vn,-3.5,0.8,0.91,NAME Antares
HIP 81008,* h Her,248.1512165788667,11.488041151238058,-178.695,-79.223,8.9523,0.1454,PM*,K4.5III,-27.8,0.1,4.85,
HIP 83000,* kap Oph,254.4170729283867,9.375029020125002,-292.638,-9.948,37.1125,0.2041,LP?,K2III,-55.821,0.0008,3.2,
HIP 68282,* ups01 Cen,209.66978618791669,-44.80358582416666,-27.51,-22.44,7.63,0.16,Pu*,B2IV-V,4.8,2.0,3.87,
HIP 71908,* alf Cir,220.62675271705453,-64.97513301263639,-193.169,-234.982,60.993,0.226,a2*,A7VpSrCrEu,7.099,0.0006,3.19,
HIP 73555,* bet Boo,225.48650960185543,40.39056857046112,-40.708,-30.168,13.878,0.131,PM*,G8IIIaFe-0.5,-18.4,0.16,3.52,NAME Nekkar
HIP 79593,* del Oph,243.5864125911492,-3.6943257851008338,-45.34,-144.433,20.4113,0.54,PM*,M0.5III,-18.7841,0.002391,2.75,NAME Yed Prior
HIP 80331,* eta Dra,245.997859702,61.51420976085001,-16.394,57.094,35.7163,0.2829,PM*,G8-IIIab,-14.734,0.0003,2.74,
HIP 83207,* eps Her,255.0723889947846,30.92640422606028,-47.603,26.755,19.7639,0.1547,SB*,A0V,-25.1,2.0,3.92,
HIP 71352,* eta Cen,218.8767673375,-42.15782521722222,-34.73,-32.72,10.67,0.21,Be*,B2Ve,0.0,1.6,2.31,
HIP 74946,* gam TrA,229.7274220385625,-68.67954667374444,-65.816,-31.187,17.1809,0.3327,PM*,A1V,-3.6,2.4,2.89,
HIP 75458,* iot Dra,231.23239085120375,58.966065864404726,-8.183,17.296,32.5239,0.131,V*,K2III,-10.912,0.001,3.29,NAME Edasich
HIP 87585,* ksi Dra,268.38220642831584,56.87264192915222,93.698,78.914,29.0603,0.1155,PM*,K2III,-26.09,0.37,3.75,NAME Grumium
HIP 69269,V* ET Vir,212.7103627392692,-16.3020307042407,3.277,-10.804,5.8655,0.2552,LP*,M2IIIa,18.58,0.56,4.91,
HIP 73199,V* RR UMi,224.39587328309625,65.93244851210666,-79.457,33.561,9.8514,0.492,LP*,M4.5III,6.21,0.3,4.54,
HIP 77952,* bet TrA,238.785675265,-63.43072653638888,-187.366,-401.191,80.4854,0.2187,PM*,F1V,0.4,0.6,2.85,
HIP 78401,* del Sco,240.08335534565887,-22.621706426005783,-10.21,-35.41,6.64,0.89,SB*,B0.3IV,-6.0,0.5,2.32,NAME Dschubba
HIP 82396,* eps Sco,252.54087838625,-34.29323159305555,-614.85,-255.98,51.19,0.22,PM*,K1III,-2.5,0.5,2.29,
HIP 84833,V* V656 Her,260.07862892281,18.05707929477,7.934,-56.648,7.1039,0.1016,LP?,M2III,-45.66,0.21,5.0,
HIP 87998,* nu. Her,269.62562336379244,30.189274347854443,-1.386,3.799,4.7477,0.2368,LP*,kA9hF2mF2(IV),-24.302,0.0103,4.41,
HIP 67459,* ups Boo,207.36933869583623,15.797904644250831,-93.269,40.166,13.4228,0.138,PM*,K5.5III,-5.85,0.19,4.07,
HIP 72220,* 109 Vir,221.5621810306004,1.8928838280086115,-115.08,-20.464,24.2814,0.2271,PM*,A0IIInn,-13.05,1.33,3.73,
HIP 73165,*  16 Lib,224.29582868978,-4.346458683819999,-98.683,-153.908,36.3454,0.1796,PM*,F2V,23.2,0.21,4.49,
HIP 76552,* ome Lup,234.5133623464971,-42.56733568869945,-153.157,55.969,15.2838,0.1726,PM*,K3III,-6.8,2.0,4.33,
HIP 80815,* i Sco,247.5519802876917,-25.115221268905003,-4.193,-26.975,7.9402,0.1848,*,B2.5V,0.0,5.9,4.79,
HIP 73714,* sig Lib,226.0175617057,-25.28196957961,-73.484,-42.632,12.5387,0.2984,Mi*,M2.5III,-3.9,0.7,3.21,NAME Brachium
HIP 82671,* zet01 Sco,253.49886304787,-42.36202981513001,-0.094,-3.368,0.5855,0.1176,s*b,B1.5Ia+,-26.0,0.8,4.79,
HIP 84012,* eta Oph,257.5945287106208,-15.724906641710527,40.13,99.17,36.91,0.8,**,A2IV-V,-2.4,0.3,2.42,NAME Sabik
HIP 88771,*  72 Oph,271.83743686336254,9.563846726640833,-61.804,79.004,38.1263,0.2391,PM*,A5V,-23.9,0.74,3.73,
HIP 71957,* mu. Vir,220.7650999448383,-5.658201376752223,110.002,-316.139,52.1815,0.3855,PM*,F2V,1.63,0.28,3.88,
HIP 74785,* bet Lib,229.25172424914248,-9.382914410334685,-98.1,-19.65,17.62,0.16,PM*,B8Vn,-35.6,1.8,2.62,NAME Zubeneschamali
HIP 77233,* bet Ser,236.54689658602248,15.421819296846389,65.958,-47.791,21.5924,0.307,PM*,A2IV,0.6,0.3,3.67,NAME Chow
HIP 79101,* phi Her,242.19240090854004,44.93490593204,-25.359,36.884,13.5751,0.4979,a2*,B9VspHgMn,-15.46,0.37,4.27,
HIP 83574,* k Sco,256.20563190364,-34.12292824455,1.272,-2.049,0.9235,0.1053,s*b,B2Iab,7.0,7.4,4.87,
HIP 88048,* nu. Oph,269.7566342235884,-9.773633604669444,-7.707,-116.38,22.9031,0.1922,PM*,G9IIIa,13.19,0.04,3.34,
HIP 76127,* tet CrB,233.2324255961869,31.359132267070574,-20.15,-9.39,8.69,0.46,Be*,B6Vnne,-25.7,0.3,4.13,
HIP 77853,* tet Lib,238.4564080092892,-16.729297046860832,99.453,134.442,19.4787,0.1674,PM*,G9IIIb,4.23,0.12,4.16,
HIP 81266,* tau Sco,248.97063688749995,-28.2160170875,-9.89,-22.83,6.88,0.53,*,B0V,-650.47,0.1,2.81,NAME Paikauhale
HIP 87072,V* X Sgr,266.89009978762,-27.83078771636,-4.948,-10.553,2.8057,0.14,cC*,F7II,-10.1,,4.54,
HIP 87261,* G Sco,267.4645037403808,-37.04327637830389,41.717,11.975,24.734,0.1575,*,K2III,24.7,0.6,3.21,
HIP 78655,HD 143699,240.85078968838292,-38.60253931720889,-18.388,-28.217,7.4476,0.1203,*,B5/7III/IV,-1.9,2.8,4.89,
HIP 80816,* bet Her,247.5550013403688,21.489610745563056,-98.822,-14.869,22.0023,0.9867,SB*,G7IIIaFe-0.5,-25.91,0.54,2.77,NAME Kornephoros
HIP 85727,* del Ara,262.77463997460376,-60.68384495524666,-56.279,-98.714,14.4688,0.5017,PM*,B8Vn,10.0,3.0,3.62,
HIP 88714,* tet Ara,271.65778414428,-50.09147988308306,-8.709,-9.672,2.947,0.296,s*b,B0.5Iab,3.4,3.0,3.66,
HIP 88567,* gam01 Sgr,271.25511014821,-29.580089506210005,4.372,-4.588,2.365,0.1765,cC*,G0Ib/II,-28.04,0.07,4.69,
HIP 78265,* pi. Sco,239.71297182416663,-26.114107945,-11.42,-26.83,5.57,0.64,SB*,B1V+B2:V:,-7.4,1.3,2.91,
HIP 80975,* ome Oph,248.0341682564992,-21.466403368627223,18.859,39.886,19.4507,0.1804,a2*,ApSrEuCr,2.5,0.7,4.45,
HIP 87108,* gam Oph,266.9731691245113,2.7072791218991665,-23.936,-74.462,33.6174,0.2673,PM*,A1VnkA0mA0,-12.31,0.49,3.75,
HIP 97679,*  12 Vul,297.76711795234,22.610048054990003,23.404,-15.797,5.171,0.107,Be*,B2.5Ve,-24.9,1.6,4.96,
HIP 98337,* gam Sge,299.68928429315497,19.492146130476662,65.005,22.721,11.3375,0.1652,PM*,M0-III,-33.591,0.001,3.47,
HIP 89826,* kap Lyr,274.9654546035813,36.06454748289472,-16.658,40.978,12.7646,0.0814,*,K2-IIIabCN0.5,-24.37,0.13,4.34,
HIP 93805,* lam Aql,286.56224439258,-4.88256274593,-19.12,-89.427,25.6409,0.4211,PM*,B8.5V,-8.8,0.9,3.43,
HIP 96275,*   9 Vul,293.6454043779,19.77340063392,12.1,5.142,5.8317,0.1242,*,B8IIIn,5.0,4.2,5.0,
HIP 88839,HD 165634,272.02074505330586,-28.45709265001583,24.35,-31.617,9.4718,0.1821,*,G7:IIIbCN-1CH-3.5HK+1,-4.87,0.1,4.56,
HIP 93085,* ksi02 Sgr,284.4325007886946,-21.1066575942875,33.52,-13.552,8.4092,0.1972,*,G8/K0II/III,-20.1,0.7,3.51,
HIP 79882,* eps Oph,244.58037593556585,-4.692513152746668,83.916,40.763,30.5136,0.1878,PM*,G9.5IIIbFe-0.5,-9.342,0.0009,3.23,NAME Yed Posterior
HIP 80079,* omi Sco,245.15905738420497,-24.16930429935139,-2.351,-22.529,5.692,0.2407,Y*?,A5II,-8.2,0.9,4.57,
HIP 80463,* ome Her,246.35397780919,14.033267242409998,38.682,-59.551,13.1034,0.166,a2*,A2VpCrSr,-5.9,0.74,4.58,NAME Cujam
HIP 81833,* eta Her,250.7240206060716,38.92225491964639,35.482,-85.395,29.2595,0.1434,PM*,G7IIIFe-1,8.325,0.001,3.5,
HIP 83430,*  32 Oph,255.78279625864,14.091948331689998,25.226,-62.651,8.0197,0.1498,PM*,M3-III,43.15,0.15,4.98,
HIP 88192,*  67 Oph,270.16131578875,2.93156483414,0.935,-8.772,1.3731,0.2933,s*b,B4Ib-II,-27.8,0.1,3.93,
HIP 80569,* chi Oph,246.75598154079785,-18.456249989236664,-5.378,-22.308,6.5402,0.1961,Be*,B2Vne,-19.0,2.1,4.43,
HIP 85365,*  47 Oph,261.6578398576724,-5.086598463661944,-93.066,-43.198,30.9863,0.1581,SB*,F3V,0.4,2.0,4.54,
HIP 87808,* tet Her,269.06325406138296,37.250536666711376,2.956,6.692,4.1002,0.1184,*,K1IIaCN2,-28.32,0.16,3.88,
HIP 90496,* lam Sgr,276.99266966041665,-25.421698496944444,-46.152,-185.067,42.9198,0.2128,PM*,K1IIIb,-43.2,0.8,2.81,NAME Kaus Borealis
HIP 93683,* omi Sgr,286.17075850011827,-21.741495958675557,77.445,-58.46,23.8121,0.1518,PM*,G9IIIb,26.1,0.6,3.77,
HIP 95176,* ups Sgr,290.4317608155338,-15.955017423970556,0.778,-5.855,2.0869,0.1716,Be*,B2Vp_sh,8.9,0.9,4.61,
HIP 84606,* e Her,259.41772165855,37.291506287580006,-38.796,58.493,18.6546,0.0849,PM*,A2V,-9.9,1.78,4.65,
HIP 84970,* tet Oph,260.502413945,-24.99954638166667,-7.37,-23.94,7.48,0.17,bC*,OB,-2.1,3.6,3.26,
HIP 90139,* 109 Her,275.924540442535,21.769752669179447,195.971,-243.234,26.9636,0.1049,**,K2IIIab,-58.16,0.07,3.84,
HIP 100310,* nu. Cap,305.1658991456237,-12.759080634501943,14.13,-15.123,12.1737,0.1597,*,B9IV,-1.74,0.23,4.76,NAME Alshat
HIP 104459,* nu. Aqr,317.3985346827308,-11.371690400280835,93.613,-15.494,20.0842,0.1137,PM*,K0III,-11.41,0.12,4.52,
HIP 84379,* del Her,258.7579607430354,24.839206966655976,-21.18,-156.48,43.41,0.15,SB*,A1IVn,-40.0,2.0,3.13,NAME Sarin
HIP 85258,* bet Ara,261.3249491888263,-55.529881687777774,-8.039,-25.927,4.5601,0.2077,s*r,K0/1Ib,0.08,0.1,2.85,
HIP 89861,* 106 Her,275.07464556921,21.961296409390005,17.962,-59.923,8.3436,0.0973,PM*,M1III,-35.2,0.21,4.96,
HIP 104732,* zet Cyg,318.23410828951364,30.226898680620003,-3.792,-45.429,21.813,0.1375,SB*,G8+III-IIIaBa0.5,16.72,0.09,3.21,
HIP 85355,* sig Oph,261.62866972303,4.14035937929,1.459,6.76,3.7578,0.1559,*,K2II,-27.259,0.0002,4.31,
HIP 85755,* c Oph,262.8539744625691,-23.96264300074556,0.86,-25.627,7.9538,0.1047,Be*,A0V,-11.4,2.5,4.81,
HIP 90797,* nu. Pav,277.8434397015254,-62.27830270772501,-1.104,-45.296,7.3688,0.1229,SB*,B7III,16.95,0.07,4.64,
HIP 93747,* zet Aql,286.35253339791666,13.86347728111111,-6.575,-95.909,38.2329,0.3492,PM*,A0IV-Vnn,-25.0,4.0,2.99,
HIP 96757,* alf Sge,295.02413054827,18.01389072819,15.076,-20.287,7.6353,0.1109,*,G1II,1.667,0.0024,4.38,NAME Sham
HIP 97629,* chi Cyg,297.6413389293104,32.91404875869277,-24.085,-41.239,6.2686,0.2796,S*,S6-9/1-2e,1.6,0.6,4.24,
HIP 98412,* tet01 Sgr,299.93407914614124,-35.27630831684028,5.982,-25.028,4.8622,0.3488,SB*,B3IV,0.9,0.9,4.37,
HIP 86092,* sig Ara,263.9149639867754,-46.50568440305083,-25.046,-39.43,8.5285,0.1394,*,A0V,4.3,2.0,4.59,
HIP 101421,* eps Del,308.30322026626874,11.303266387445278,10.915,-19.606,8.9149,0.1993,*,B6IV,-19.4,0.7,4.03,
